0.743000,9.556859,8.667749
0.744000,9.569722,8.675765
0.745000,9.582584,8.683772
0.746000,9.595447,8.691769
0.747000,9.608309,8.699756
0.748000,9.621172,8.707733
0.749000,9.634034,8.715701
0.750000,9.646897,8.723659
0.751000,9.659759,8.731607
0.752000,9.672622,8.739545
0.753000,9.685484,8.747473
0.754000,9.698347,8.755391
0.755000,9.711209,8.763300
0.756000,9.724072,8.771199
0.757000,9.736934,8.779088
0.758000,9.749797,8.786967
0.759000,9.762659,8.794837
0.760000,9.775522,8.802696
0.761000,9.788385,8.810546
0.762000,9.801247,8.818386
0.763000,9.814110,8.826216
0.764000,9.826972,8.834036
0.765000,9.839835,8.841847
0.766000,9.852697,8.849648
0.767000,9.865560,8.857439
0.768000,9.878422,8.865220
0.769000,9.891285,8.872991
0.770000,9.904147,8.880753
0.771000,9.917010,8.888504
0.772000,9.929872,8.896246
0.773000,9.942735,8.903978
0.774000,9.955597,8.911700
0.775000,9.968460,8.919413
0.776000,9.981322,8.927116
0.777000,9.994185,8.934808
0.778000,10.007048,8.942491
0.779000,10.019910,8.950165
0.780000,10.032773,8.957828
0.781000,10.045635,8.965482
0.782000,10.058498,8.973125
0.783000,10.071360,8.980759
0.784000,10.084223,8.988384
0.785000,10.097085,8.995998
0.786000,10.109948,9.003602
0.787000,10.122810,9.011197
0.788000,10.135673,9.018782
0.789000,10.148535,9.026357
0.790000,10.161398,9.033922
0.791000,10.174260,9.041478
0.792000,10.187123,9.049024
0.793000,10.199985,9.056560
0.794000,10.212848,9.064086
0.795000,10.225711,9.071602
0.796000,10.238573,9.079108
0.797000,10.251436,9.086605
0.798000,10.264298,9.094092
0.799000,10.277161,9.101569
0.800000,10.290023,9.109036
0.801000,10.302886,9.116493
0.802000,10.315748,9.123941
0.803000,10.328611,9.131379
0.804000,10.341473,9.138807
0.805000,10.354336,9.146225
0.806000,10.367198,9.153633
0.807000,10.380061,9.161032
0.808000,10.392923,9.168420
0.809000,10.405786,9.175799
0.810000,10.418648,9.183168
0.811000,10.431511,9.190528
0.812000,10.444374,9.197877
0.813000,10.457236,9.205217
0.814000,10.470099,9.212547
0.815000,10.482961,9.219867
0.816000,10.495824,9.227177
0.817000,10.508686,9.234477
0.818000,10.521549,9.241768
0.819000,10.534411,9.249049
0.820000,10.547274,9.256320
0.821000,10.560136,9.263581
0.822000,10.572999,9.270832
0.823000,10.585861,9.278074
0.824000,10.598724,9.285306
0.825000,10.611586,9.292528
0.826000,10.624449,9.299740
0.827000,10.637311,9.306942
0.828000,10.650174,9.314135
0.829000,10.663037,9.321317
0.830000,10.675899,9.328490
0.831000,10.688762,9.335653
0.832000,10.701624,9.342807
0.833000,10.714487,9.349950
0.834000,10.727349,9.357084
0.835000,10.740212,9.364208
0.836000,10.753074,9.371322
0.837000,10.765937,9.378426
0.838000,10.778799,9.385520
0.839000,10.791662,9.392605
0.840000,10.804524,9.399680
0.841000,10.817387,9.406745
0.842000,10.830249,9.413800
0.843000,10.843112,9.420845
0.844000,10.855974,9.427881
0.845000,10.868837,9.434907
0.846000,10.881699,9.441923
0.847000,10.894562,9.448929
0.848000,10.907425,9.455925
0.849000,10.920287,9.462911
0.850000,10.933150,9.469888
0.851000,10.946012,9.476855
0.852000,10.958875,9.483812
0.853000,10.971737,9.490759
0.854000,10.984600,9.497697
0.855000,10.997462,9.504625
0.856000,11.010325,9.511542
0.857000,11.023187,9.518450
0.858000,11.036050,9.525349
0.859000,11.048912,9.532237
0.860000,11.061775,9.539116
0.861000,11.074637,9.545984
0.862000,11.087500,9.552843
0.863000,11.100362,9.559693
0.864000,11.113225,9.566532
0.865000,11.126088,9.573361
0.866000,11.138950,9.580181
0.867000,11.151813,9.586991
0.868000,11.164675,9.593791
0.869000,11.177538,9.600582
0.870000,11.190400,9.607362
0.871000,11.203263,9.614133
0.872000,11.216125,9.620894
0.873000,11.228988,9.627645
0.874000,11.241850,9.634386
0.875000,11.254713,9.641117
0.876000,11.267575,9.647839
0.877000,11.280438,9.654551
0.878000,11.293300,9.661253
0.879000,11.306163,9.667945
0.880000,11.319025,9.674628
0.881000,11.331888,9.681300
0.882000,11.344751,9.687963
0.883000,11.357613,9.694616
0.884000,11.370476,9.701259
0.885000,11.383338,9.707892
0.886000,11.396201,9.714516
0.887000,11.409063,9.721130
0.888000,11.421926,9.727734
0.889000,11.434788,9.734328
0.890000,11.447651,9.740912
0.891000,11.460513,9.747486
0.892000,11.473376,9.754051
0.893000,11.486238,9.760606
0.894000,11.499101,9.767151
0.895000,11.511963,9.773686
0.896000,11.524826,9.780212
0.897000,11.537688,9.786727
0.898000,11.550551,9.793233
0.899000,11.563414,9.799729
0.900000,11.576276,9.806215
0.901000,11.589139,9.812692
0.902000,11.602001,9.819158
0.903000,11.614864,9.825615
0.904000,11.627726,9.832062
0.905000,11.640589,9.838499
0.906000,11.653451,9.844927
0.907000,11.666314,9.851344
0.908000,11.679176,9.857752
0.909000,11.692039,9.864150
0.910000,11.704901,9.870538
0.911000,11.717764,9.876916
0.912000,11.730626,9.883285
0.913000,11.743489,9.889643
0.914000,11.756351,9.895992
0.915000,11.769214,9.902331
0.916000,11.782077,9.908660
0.917000,11.794939,9.914980
0.918000,11.807802,9.921290
0.919000,11.820664,9.927589
0.920000,11.833527,9.933879
0.921000,11.846389,9.940160
0.922000,11.859252,9.946430
0.923000,11.872114,9.952690
0.924000,11.884977,9.958941
0.925000,11.897839,9.965182
0.926000,11.910702,9.971413
0.927000,11.923564,9.977635
0.928000,11.936427,9.983846
0.929000,11.949289,9.990048
0.930000,11.962152,9.996240
0.931000,11.975014,10.002422
0.932000,11.987877,10.008594
